0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
TESTE,DE,DEFICIÊNCIA,DE,RECOMBINAÇÃO,"HOMÓLOGA,",HRD,(COM,DIRETRIZ,DE,UTILIZAÇÃO),577/2023,09/05/2023,VOLTA MARIA,HCO,HSO,REF,PAC,160,GENÉTICA,MOLECULAR,GENÉTICAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRANSLOCAÇÃO,PML/RAR-a,VOLTA MARIA,HCO,HSO,REF,PAC,GENÉTICA,MOLECULAR,GENÉTICAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANÁLISE,DE,DNA,(CONTEÚDO,E,PLOIDIA),POR,CITOMETRIA,DE,FLUXO,VOLTA MARIA,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLORAÇÕES,"ESPECIAIS,",QUANDO,NECESSÁRIAS,AOS,PROCEDIMENTOS,ANATOMOPATOLÓGICOS,VOLTA MARIA,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETECÇÃO,DE,RECEPTORES,DE,SECREÇÃO,HORMONAL,E/OU,DETECÇÃO,DE,MARCADORES,DE,CÉLULAS,,,,,,,,,,,,,,,,,
NEOPLÁSICAS,E/OU,DETECÇÃO,DE,FATORES,DE,PROLIFERAÇÃO,"CELULAR,",DE,ANGIOGÊNESE,"TUMORAL,",,,,,,,,,,,,,,,,,,
ONCOGENES,E,PROTEÍNAS,ASSOCIADAS,E/OU,ENSAIO,DE,RECEPTOR,DE,ESTROGÊNIO,E,PROGESTERONA,,,,,,,,,,,,,,,,,
EM,BLOCO,DE,PARAFINAAMB,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPV,(VÍRUS,DO,PAPILOMA,"HUMANO),",DETECÇÃO,POR,TÉCNICAS,IMUNO-HISTOQUÍMICAS,VOLTA MARIA,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
152PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,COLPOCITOLÓGICO,HORMONAL,SIMPLES,OU,SERIADO,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,MATERIAL,PROVENIENTE,DE,BIÓPSIAS,"SIMPLES,",,,,,,,,,,,,,,,,,,,,
"PAAF,","""IMPRINT""",E,"""CELL-BLOCK""AMB",HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,PEÇA,ANATÔMICA,OU,CIRÚRGICA,SIMPLES,OU,,,,,,,,,,,,,,,,,,,
COMPLEXAAMB,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,CITOLOGIA,ESFOLIATIVA,NA,REGIÃO,BUCO-MAXILO-FACIAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,MATERIAL,DE,BIÓPSIA,NA,REGIÃO,BUCO-MAXILO-FACIAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,PEÇA,CIRÚRGICA,NA,REGIÃO,BUCO-MAXILO-FACIAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAGNÓSTICO,ANATOMOPATOLÓGICO,EM,PUNÇÃO,NA,REGIÃO,BUCO-MAXILO-FACIAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD-L1,–,DETECÇÃO,POR,TÉCNICAS,IMUNOISTOQUÍMICAS,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,PAC,146,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,ANATOMOPATOLÓGICO,POR,CONGELAÇÃO,DURANTE,ATO,CIRÚRGICO,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,CITOPATOLÓGICO,EM,MEIO,LÍQUIDO,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,CITOPATOLÓGICO,ONCÓTICO,DE,LÍQUIDOS,E,RASPADOS,CUTÂNEOS,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,CITOPATOLÓGICO,ONCÓTICO,DE,MATERIAL,CÉRVICO-VAGINAL,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,EM,GRUPOS,DE,"LINFONODOS,",ESTRUTURAS,VIZINHAS,E,MARGENS,,,,,,,,,,,,,,,,,,,
"CIRÚRGICAS,",DE,PEÇAS,ANATÔMICAS,SIMPLES,OU,COMPLEXASAMB,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,EM,"IMUNOFLUORESCÊNCIA,",DIRETA,E,INDIRETA,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,EM,PAINEL,DE,IMUNOISTOQUÍMICA,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,EM,REVISÃO,DE,LÂMINAS,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROCEDIMENTO,DIAGNÓSTICO,POR,HIBRIDIZAÇÃO,"""IN","SITU""",OU,HIBRIDIZAÇÃO,"""IN","SITU""",POR,,,,,,,,,,,,,,,,,,
FLUORESCÊNCIAAMB,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNÇÃO,ASPIRATIVA,COM,AGULHA,FINA,(ÓRGÃOS,OU,ESTRUTURAS,SUPERFICIAIS),VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNÇÃO,ASPIRATIVA,COM,AGULHA,FINA,DE,"MASSAS,",ÓRGÃOS,OU,ESTRUTURAS,PROFUNDAS,ORIENTADA,,,,,,,,,,,,,,,,,
OU,NÃO,POR,IMAGEMAMB,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
153PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
RECEPTOR,DE,"ESTROGÊNIO,",ENSAIO,IMUNO-HISTOQUÍMICO,VOLTA MARIA,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECEPTOR,DE,"PROGESTERONA,",ENSAIO,IMUNO-HISTOQUÍMICO,VOLTA MARIA,HCO,HSO,REF,PAC,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UREASE,",TESTE,RÁPIDO,PARA,HELICOBACTER,PYLORI,VOLTA MARIA,HCO,HSO,REF,PROCEDIMENTOS,ANATOMIA,PATOLÓGICA,E,CITOPATOLOGIAPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANGIOGRAFIA,CAROTÍDIA,(VIA,FEMURAL),VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANGIOGRAFIA,RADIOISOTÓPICA,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,MIOCÁRDIO,(INFARTO,AGUDO),VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,MIOCÁRDIO,COM,FLUORDEOXIGLICOSE,(FDG-FLÚOR-18),VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,MIOCÁRDIO,PERFUSÃO,-,ESTRESSE,FARMACOLÓGICO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,PAC,10,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,MIOCÁRDIO,PERFUSÃO,-,ESTRESSE,FÍSICO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,PAC,10,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,MIOCÁRDIO,PERFUSÃO,-,REPOUSO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),VOLTA MARIA,HCO,HSO,REF,PAC,10,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,SINCRONIZADA,DAS,CÂMARAS,CARDÍACAS,-,ESFORÇO,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,SINCRONIZADA,DAS,CÂMARAS,CARDÍACAS,-,REPOUSO,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLUXO,SANGUÍNEO,DAS,EXTREMIDADES,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUANTIFICAÇÃO,DE,"""SHUNT""",DA,DIREITA,PARA,A,ESQUERDA,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUANTIFICAÇÃO,DE,"""SHUNT""",PERIFÉRICO,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VENOGRAFIA,RADIOISOTÓPICA,VOLTA MARIA,HCO,HSO,REF,PAC,CARDIOVASCULAR,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DAS,GLÂNDULAS,SALIVARES,COM,OU,SEM,ESTÍMULO,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,FÍGADO,E,DO,BAÇO,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DO,FÍGADO,E,VIAS,BILIARES,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
154PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,PARA,DETECÇÃO,DE,HEMORRAGIA,DIGESTÓRIA,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,PARA,DETERMINAÇÃO,DO,TEMPO,DE,ESVAZIAMENTO,GÁSTRICO,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,PARA,ESTUDO,DE,TRÂNSITO,ESOFÁGICO,(LÍQUIDOS,E,SEMI-SÓLIDOS),VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,PARA,PESQUISA,DE,DIVERTÍCULO,DE,MECKEL,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,PARA,PESQUISA,DE,REFLUXO,GASTRO-ESOFÁGICO,VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLUXO,SANGUÍNEO,HEPÁTICO,(QUALITATIVO,E,QUANTITATIVO),VOLTA MARIA,HCO,HSO,REF,PAC,DIGESTIVO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DA,TIREÓIDE,E/OU,CAPTAÇÃO,(IODO,-,131,OU,123),VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DA,TIREÓIDE,E/OU,CAPTAÇÃO,(TECNÉCIO,-,99M,TC),VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DAS,PARATIREÓIDES,VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,DE,CORPO,INTEIRO,PARA,PESQUISA,DE,METÁSTASES,(PCI),VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESTE,DE,ESTÍMULO,COM,TSH,RECOMBINANTE,VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESTE,DE,SUPRESSÃO,DA,TIREÓIDE,COM,T3,VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TESTE,DO,PERCLORATO,VOLTA MARIA,HCO,HSO,REF,PAC,ENDÓCRINO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,RENAL,DINÂMICA,VOLTA MARIA,HCO,HSO,REF,PAC,GENITURINÁRIO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,RENAL,DINÂMICA,COM,DIURÉTICO,OU,INIBIDOR,DA,ECA,VOLTA MARIA,HCO,HSO,REF,PAC,GENITURINÁRIO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,RENAL,ESTÁTICA,(QUANTITATIVA,OU,QUALITATIVA),VOLTA MARIA,HCO,HSO,REF,PAC,GENITURINÁRIO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINTILOGRAFIA,TESTICULAR,(ESCROTAL),VOLTA MARIA,HCO,HSO,REF,PAC,GENITURINÁRIO,-,IN,VIVO,MEDICINA,NUCLEARPROCEDIMENTOS,DIAGNÓSTICOS,E,,,,,,,,,,,,,
TERAPÊUTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
